tweet_id,screen_name,utc_date,ny_time,source,favorites,retweets,replies,quotes,lang,tweet_type,text,quote,country_code,place,latitude,longitude,urls,media_type,media1,media2,media3,media4
1347522539245989888,notXiangyu,2021-01-08T12:36:23.000Z,"1/8/2021, 7:36:23 AM",Twitter for Android,11,0,0,0,en,tweet,"This is how we are different from the ""woke"" Asian-Americans who think they're different from boba liberals (some even self-identity as ML nowadays despite never having seriously studied it). We may be treated unjustly, but we must always keep our pride and dignity. https://t.co/nFn8wdwkpr","It REALLY makes me mad whenever anyone tries to force me to become a victim. I am not a victim! Vietnam may be attacked by powerful enemies but collectively we refuse to be victims! We do not need your rescue!

https://t.co/XaAA0XJFv5",,,,,https://twitter.com/LunaOi_VN/status/1347520813285531652 ,,,,,
1346000061688283136,tanfongkee,2021-01-04T07:46:36.000Z,"1/4/2021, 2:46:36 AM",Twitter for iPhone,3,0,1,0,en,reply,"@crawfishremoul @douglasfunniest You’re not going to like this Doug - but her existence and upbringing as an American is what really precludes from any true actual revolutionary identity 

The label bestowed upon her of a boba liberal is crude - but nonetheless mostly accurate",,,,,,,,,,,
1345943538383503360,_corimon,2021-01-04T04:02:00.000Z,"1/3/2021, 11:02:00 PM",Twitter Web App,1,0,2,0,en,tweet,"Whenever I talk about milk tea, I call it ""bubble tea"" regularly now since I'm in Vancouver. But whenever I talk to my Cali friends, I immediately slip back into calling it ""boba."" I feel like I've lost my identity...",,,,,,,,,,,
1341924247879479303,SamuraiGyabii,2020-12-24T01:50:47.000Z,"12/23/2020, 8:50:47 PM",Twitter Web App,1,0,0,0,en,tweet,"okay i am now home in my comfy chair, wearing my poncho, drinking my boba, and now playing identity v~

this is peak comfort and i am happy ✨",,,,,,,,,,,
1341743087710732294,bellsybuilds,2020-12-23T13:50:55.000Z,"12/23/2020, 8:50:55 AM",Twitter for Android,5,0,1,0,en,tweet,"Any person part of a cultural community has confronted this issue of identity, acceptance and belonging. Be like Boba: ignore the drama, be a person known for keeping your word, and find a queen fit to sit on your throne. https://t.co/sgjLZx7tDH","""Din: Mandalorian by creed. Boba: Mandalorian by heritage. Bo-Katan, Koska, Axe: Mandalorian by heritage and by creed. All still Mandalorians."" – BFFC fan @CyberSpark8460

Meme via BFFC contributor @BestOfFett https://t.co/NHYmZ43dZ5",,,,,https://twitter.com/bobafettfanclub/status/1341466172839976960 ,,,,,
1341509842192592896,caged_boy_z,2020-12-22T22:24:05.000Z,"12/22/2020, 5:24:05 PM",Twitter Web App,1,0,0,0,en,reply,"@AskASub welp, time to change my identity.

Please refer to me as Baby bottom from now on, as long as it comes with boba!",,,,,,,,,,,
1340395956278353920,cwolf20,2020-12-19T20:37:53.000Z,"12/19/2020, 3:37:53 PM",Twitter Web App,1,0,1,0,en,reply,@EmmaFyffe It was a big universe.. and it was never implied in the movieverse that anyone but Vader and the emperor knew the identity of luke by empire strikes back.  I don't think even Boba knew luke was related to Vader in return of the jedi.,,,,,,,,,,,
1340374800389292032,CaptainCanady,2020-12-19T19:13:50.000Z,"12/19/2020, 2:13:50 PM",Twitter for Android,6,0,1,0,en,reply,"@MarieCGould @Nedi_Doe Doubly stupid considering the entire character conflict is completely dropped and forgotten about as soon as he shows up. In fact there isn't any resolution of conflict in this episode. Bo-Katan invalidates the very core of Boba's identity, and it's just not brought up again.",,,,,,,,,,,
1339751713184497664,justky1839,2020-12-18T01:57:54.000Z,"12/17/2020, 8:57:54 PM",Twitter Web App,0,0,1,0,en,reply,7. A lot of hate of the Asian American life/identity is due to the alignment to more western lifestyle and also boba activism that Asian Americans have taken in recent times. Thats fair but I would there are dope Asian Americans thats not like that. You just got to look for them.,,,,,,,,,,,
1339728444213481472,justky1839,2020-12-18T00:25:26.000Z,"12/17/2020, 7:25:26 PM",Twitter Web App,55,9,2,4,en,tweet,"I may be an ass for saying this, but let 2021 be a year when Asian-American identity/culture discourse be less about drinking boba(being one's personality) and more about being more active in cultural root searching and caring for their communities both in the west and the east.",,,,,,,,,,,
1339358399352418304,caffodian,2020-12-16T23:55:01.000Z,"12/16/2020, 6:55:01 PM",Buffer,1,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/56XWeaY5X9,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1339348074766983174,musicmaniac42,2020-12-16T23:13:59.000Z,"12/16/2020, 6:13:59 PM",Twitter for iPhone,1,0,1,0,en,tweet,"I think after almost 9 years I’m starting to absorb Travis’ Asian identity that never was. I’m obsessed with a Korean Canadian comedy, boba, and ssam. Oh and I make us get dim sum almost every where we travel. Back when traveling was a thing.",,,,,,,,,,,
1339033157283184642,EdwardIwata,2020-12-16T02:22:37.000Z,"12/15/2020, 9:22:37 PM",Twitter Web App,1,0,0,0,en,tweet,"Great #essay on the cultural impact and commodification of #bubbletea. The drink may have become a ""meme"" or ""stereotype,"" but it's also a marker of identity for generations of #AsianAmericans, writes Jenny G. Zhang in Eater.
https://t.co/PS7gNTBYlg #foodies #bobatea #AAPI",,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1339003624618397696,cherlottapu,2020-12-16T00:25:16.000Z,"12/15/2020, 7:25:16 PM",Twitter for iPhone,0,0,0,0,en,reply,"the sugar, the pleasant numbness, the identity formation, the geopolitics, the visuality... “Boba as method” warrants our attention 🥺",,,,,,,,,,,
1338967230319632386,yuzushower,2020-12-15T22:00:39.000Z,"12/15/2020, 5:00:39 PM",Twitter for iPhone,1,0,0,0,en,tweet,just realised my mum was already on her second child when she was my age meanwhile im going thru an identity crisis and craving boba at 10pm that’s brazee 🦧,,,,,,,,,,,
1338962561845235712,mostwiselatina,2020-12-15T21:42:06.000Z,"12/15/2020, 4:42:06 PM",Twitter for iPhone,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity - Eater https://t.co/rMtXWEnIhf,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1338942166601785344,spacebeepz,2020-12-15T20:21:03.000Z,"12/15/2020, 3:21:03 PM",Twitter for iPhone,10,0,1,0,en,tweet,BRIAN STOP BULLYING BOBA I WILL STRIP YOU OF YOUR IDENTITY AGAIN,,,,,,,,,,,
1336105510781784071,divainyourarea,2020-12-08T00:29:12.000Z,"12/7/2020, 7:29:12 PM",Twitter for Android,3,0,0,0,en,tweet,"I know we all want to reclaim our identity but if you're Asian, please think things through before using a username or handle that's like ""jade wearer boba girl"" or something like that. Idk it just doesn't feel right imho",,,,,,,,,,,
1333222441036832770,LUniwise,2020-11-30T01:32:54.000Z,"11/29/2020, 8:32:54 PM",Twitter Web App,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/ps0YoJz61U via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1332885453150687232,helennthemelonn,2020-11-29T03:13:50.000Z,"11/28/2020, 10:13:50 PM",Twitter for iPhone,1,0,0,0,en,tweet,"Used a fake name at my boba place the other day , guess I’m slowly losing my identity 💔",,,,,,,,,,,
1331394644702183424,stephchaang,2020-11-25T00:29:54.000Z,"11/24/2020, 7:29:54 PM",Twitter for iPhone,4,0,1,0,en,reply,"@0hnoys pan-asian identity = subtle asian traits boba memes 🤪🤪

but yes you are so right",,,,,,,,,,,
1330619521045049347,eastbeasts,2020-11-22T21:09:50.000Z,"11/22/2020, 4:09:50 PM",Twitter Web App,0,0,1,0,en,tweet,Boba: The Marker of a Pan-Asian Identity,,,,,,,,,,,
1328481566884909056,JennyChachan,2020-11-16T23:34:22.000Z,"11/16/2020, 6:34:22 PM",Twitter Web App,9,0,0,0,en,tweet,"I am so thankful for boba Asians to fight for my rights all these years so I can become white. 
Does this mean Boba Asians can stop using identity politics? 
THEY ACHIEVED THEIR GOALS!",,,,,,,,,,,
1328146227989344256,keoniboiiii,2020-11-16T01:21:51.000Z,"11/15/2020, 8:21:51 PM",Twitter for iPhone,5,0,1,0,en,reply,@pinchekenneth it’s like an Asian American who’s Asian identity is composed solely of commodified aspects of Asian culture like boba and other stuff like that,,,,,,,,,,,
1326725973287477248,beancurdbbygrl,2020-11-12T03:18:16.000Z,"11/11/2020, 10:18:16 PM",Twitter for iPhone,5,0,0,0,en,reply,"@kimchicomrade The format of the page also encourages an understanding of asam identity that is all aesthetics, memes, and cliches! You get more likes by posting dumb shit about boba and then those posts r seen the most",,,,,,,,,,,
1326696778280792064,JennyChachan,2020-11-12T01:22:15.000Z,"11/11/2020, 8:22:15 PM",Twitter for iPhone,1,0,1,0,en,reply,"@quirkyhandle Yes, their only anchor of their identity is boba and sometimes anime. Note: boba and anime are both popular in Taiwan.",,,,,,,,,,,
1325821594413969409,seleneium,2020-11-09T15:24:35.000Z,"11/9/2020, 10:24:35 AM",Twitter Web App,1,0,1,0,en,reply,@heartnatouch 60% hello identity crises and boba milk tea,,,,,,,,,,,
1325798292685377536,heshengluvr,2020-11-09T13:51:59.000Z,"11/9/2020, 8:51:59 AM",Twitter for Android,0,0,1,0,en,tweet,"lets see how similar we are (◍•ᴗ•◍)❤

10% enby 
10% fire sign 
10% super shy (help)
10% (had an) emo phase 
10% languages &lt;3 
10% boba milk tea 
10% filipino 
10% nail art &lt;3
10% dyed hair
10% identity crisis™",,,,,,,,,,,
1325576364875866112,petaljimi,2020-11-08T23:10:08.000Z,"11/8/2020, 6:10:08 PM",Twitter for iPhone,7,0,1,0,en,reply,"you can’t separate me from boba. unfortunately for my wallet, it’s part of my identity 😔",,,,,,,,,,,
1325225237420658688,ivylingstanacc,2020-11-07T23:54:52.000Z,"11/7/2020, 6:54:52 PM",Twitter Web App,1,0,1,0,en,reply,accessories ally comes with; the dunkin and boba represent her desire to fit in between american culture and her asian identity https://t.co/DGUODEUTYY,,,,,,,photo,https://pbs.twimg.com/media/EmQjF1CXUAAEOXx.jpg,,,
1325168992638685186,raveninblue,2020-11-07T20:11:22.000Z,"11/7/2020, 3:11:22 PM",Twitter Web App,9,0,1,0,en,reply,@monwinvo i remember joining when it got popular and getting sick of it so fast. boba liberalism is such a good way to put it: playing into model minority stereotypes and identity politics hinging on consumerism/capitalism,,,,,,,,,,,
1324505097095815170,bobafettirl,2020-11-06T00:13:17.000Z,"11/5/2020, 7:13:17 PM",Twitter for iPhone,0,0,0,0,en,reply,@BOUNTYHUNTER660 @EzraCooler what the fuck is wrong with you? how is someone's gender identity gross? ur a fucking trump supporter ur worms for brains also boba is trans btw,,,,,,,,,,,
1324445236681080833,smhseanathan,2020-11-05T20:15:26.000Z,"11/5/2020, 3:15:26 PM",Twitter for Android,3,0,0,0,en,tweet,bro since when did being Asian just mean your entire identity revolves around boba it's not that serious,,,,,,,,,,,
1324442409699192834,tluuuuuuu,2020-11-05T20:04:12.000Z,"11/5/2020, 3:04:12 PM",Twitter Web App,0,0,0,0,en,reply,@wlhunter25 @anquetil yes boba is my identity lmao,,,,,,,,,,,
1324419097170309120,anquetil,2020-11-05T18:31:33.000Z,"11/5/2020, 1:31:33 PM",Twitter Web App,17,0,2,0,en,tweet,people are about to make the boba emoji their whole identity https://t.co/VhdVVAWKXs,"iOS 14.2 is here, and it has over 100 new emoji https://t.co/jfkcKc5cug https://t.co/eaTOzq7igB",,,,,https://twitter.com/verge/status/1324414238820093953 ,,,,,
1324146846558801920,MakeMyCharms,2020-11-05T00:29:44.000Z,"11/4/2020, 7:29:44 PM",Twitter for Android,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/la2ARhXGxL,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1323378191386464260,FactFictYouTube,2020-11-02T21:35:22.000Z,"11/2/2020, 4:35:22 PM",Twitter for iPhone,0,0,0,0,en,reply,"@DanlanVos The sarlacc used ancient Sith science to transfer into Boba’s body and now wanders The galaxy, eating strange new meals. Things it couldn’t possibly experience as a stationary sarlaac.  Under the identity of Rachel Rey Skywalker, it hosts a show called 40 Credits a Day.",,,,,,,,,,,
1322731417877565441,NYPinTA,2020-11-01T02:45:19.000Z,"10/31/2020, 10:45:19 PM",Twitter Web App,1,0,0,0,en,reply,@saalon @Haunt1013 So Boba kind of never had his own identity. That's interesting.,,,,,,,,,,,
1322067510036889602,KirifudaRed,2020-10-30T06:47:11.000Z,"10/30/2020, 2:47:11 AM",Twitter for iPhone,6,0,4,0,en,reply,"ken jeong is absolutely what people mean when there’s discussions about boba liberals in art, whose chinese cultural and creative identity is clearly made for a white audience. it’s cringey 80’s pick me shit.",,,,,,,,,,,
1321473404889931777,ebovid,2020-10-28T15:26:26.000Z,"10/28/2020, 11:26:26 AM",Twitter for Android,5,0,1,0,en,tweet,"bro, tired of AsAms and their identity politics. same story about how u got picked on bc ur the only asian kid in ur rich yt suburb, how u got picked on bc ur mom packed u a stinky lunch, how u got picked on bc xyz -- like y'all got any dif stories yet? generic boba lib trope",,,,,,,,,,,
1320389017280630785,vincentevoid,2020-10-25T15:37:28.000Z,"10/25/2020, 11:37:28 AM",Twitter for iPhone,0,0,1,0,en,reply,"@HapaGawd i believe it can be achieved especially in today’s sociopolitical and cultural landscape. i just don’t think it’s happened yet bc fear of alienation rules the hapa identity. regardless, i will fight boba asians, hapacels, and the shills to be that person here or i’ll die trying",,,,,,,,,,,
1320145585748336640,HiattPurcell,2020-10-24T23:30:09.000Z,"10/24/2020, 7:30:09 PM",Twitter for iPhone,3,0,0,0,en,tweet,boba has got to be the most over rated shit of all time. it’s pretty good but i’m not sure how it became an identity.,,,,,,,,,,,
1317833398518345728,NaChiKyoTsuki97,2020-10-18T14:22:21.000Z,"10/18/2020, 10:22:21 AM",Twitter for Android,3,0,1,0,en,reply,"It goes both ways bitch.

Every time mass media and boba liberals cry on Twitter about China 'claiming their identity', this shit gets ignored.

No, Mainland Chinese can't even have the dignity of being the actual harbingers of THEIR OWN CULTURE.

No, Taiwan is the 'Real China'🙄",,,,,,,,,,,
1317530417738715136,AsianCoolie,2020-10-17T18:18:24.000Z,"10/17/2020, 2:18:24 PM",Twitter Web App,1,0,0,0,en,tweet,"A wonderful documentary about the Korean diaspora to Cuba, tracing their path as ""surrogate slaves"" to become avowed revolutionaries while doing more to preserve their unique culture/identity than Boba Asians. Highly recommend @dotorii_muk @douglasfunniest https://t.co/kwnPGPht8R",,,,,,https://www.youtube.com/watch?v=0x8hvu4pcOk ,,,,,
1315774713591980037,MakeItMSP,2020-10-12T22:01:52.000Z,"10/12/2020, 6:01:52 PM",Twitter for iPhone,0,0,0,0,en,tweet,"BOBA offers a safe and brave space for Asian Minnesotan high school youth to come together to discover how their identity and leadership make them a powerful force for change. 

The program begins 10/27 and goes through 7/6/21. Apply today!
#BOBAYouth #MakeItMSP https://t.co/gP832naQ9G","Let your voice be heard and your inner leader shine bright! 

Apply today for Becoming Organizers, Becoming Advocates (BOBA), CAAL's Asian Minnesotan youth leadership and organizing program: https://t.co/CJiTubfMKC

#BOBAYouth https://t.co/6m5bEGmiaX",,,,,https://twitter.com/CAALMN/status/1314985466542743553 ,,,,,
1313995463939457024,CrimsonBleu2,2020-10-08T00:11:46.000Z,"10/7/2020, 8:11:46 PM",Twitter for iPhone,6,0,2,0,en,tweet,"My biggest regret was not voting for Bongbong. Had I known the boba without a good political portfolio, who’s identity is a mere wife of Jesse, would come close to Bongbong’s votes, I would have shaded for Marcos. I voted for Cayetano instead. But his true colors are now glowing. https://t.co/80acpHOBW6",,,,,,,photo,https://pbs.twimg.com/media/Ejw_6AjU8AA_l0O.jpg,,,
1313941426485501954,CAALMN,2020-10-07T20:37:02.000Z,"10/7/2020, 4:37:02 PM",Twitter Web App,1,3,0,0,en,tweet,"Becoming Organizers, Becoming Advocates (BOBA) offers a safe and brave space for Asian Minnesotan high school youth to discover how their identity and leadership make them a powerful force for change.

Learn more and apply today: https://t.co/4oS2QCHBEs

#BOBAYouth https://t.co/uLziS7RTzQ",,,,,,https://caalmn.org/leadership-support/boba/ ,photo,https://pbs.twimg.com/media/EjwOvNLWAAIIsGk.jpg,,,
1311316720754266115,illumanaughti,2020-09-30T14:47:23.000Z,"9/30/2020, 10:47:23 AM",Twitter for iPhone,1,0,0,0,en,tweet,U not a baddie until another woman tries to absorb ur whole identity down to ur favorite fucking boba spot,,,,,,,,,,,
1310843338124177408,lifeafternet,2020-09-29T07:26:20.000Z,"9/29/2020, 3:26:20 AM",Twitter Web App,9,0,2,0,en,tweet,boba culture cheapened asian american identity https://t.co/nmjRN3x5bE,drop a food take that gets this type of reaction https://t.co/1IbyUUztK2,,,,,https://twitter.com/exhaustcd/status/1309962976191889408 ,,,,,
1309232099015057408,suhoneydew,2020-09-24T20:43:51.000Z,"9/24/2020, 4:43:51 PM",Twitter for iPhone,1,0,1,0,en,reply,@hun_exe HJFKGFJGKVH ‘boba liberal’ is like asian american version of white feminism kinda.... privileged kids w shallow politics that mirror white liberal talking points and whose identity focuses on being an asian american w/o ever attempting to connect w their ethnicities,,,,,,,,,,,
1309201045650771969,tanfongkee,2020-09-24T18:40:27.000Z,"9/24/2020, 2:40:27 PM",Twitter for iPhone,16,1,2,0,en,tweet,Asian American Boba Liberals really need to read a history book in between their dumpling diaspora identity articles #aapi #asianamerica https://t.co/Fyb9k6FLiH,Gandhi didn’t need a single Molotov cocktail to defeat the entire British Empire.,,,,,https://twitter.com/eugenegu/status/1309130276694564871 ,,,,,
1309015968660819968,SONOFDATHOMlR,2020-09-24T06:25:01.000Z,"9/24/2020, 2:25:01 AM",Twitter for iPhone,0,0,0,1,en,tweet,"Seems to Maul, all Boba does is talk a big game with no follow up. 

Is he compensating for something? The identity becoming a crisis? https://t.co/naiAvicbzz","There's no such thing as try remember, you either get things done or you lose. I do the first. https://t.co/Sdw1Bzh5gb",,,,,https://twitter.com/FORTHEIRLEGACY/status/1309015647037337606 ,,,,,
1307570403158691845,homosappiest,2020-09-20T06:40:52.000Z,"9/20/2020, 2:40:52 AM",Twitter for Android,2,0,1,0,en,reply,"@tanchunkiet @liaoshenyi Yeah, even boba has taken on a distinctly Taiwanese identity? I mean, maybe it took distance + seeing its reception elsewhere to realize it, but I don't think I ever thought about Taiwanese drink culture as its own essential category until recently.",,,,,,,,,,,
1307340299287638018,raysliljournal,2020-09-19T15:26:31.000Z,"9/19/2020, 11:26:31 AM",Twitter Web App,1,0,0,0,en,reply,@boba_witch you are so fucking valid! your sexuality or gender identity does change NOTHING about your authentic self! love you and i am so proud of u!!!,,,,,,,,,,,
1306979571166633992,MintFloss11,2020-09-18T15:33:06.000Z,"9/18/2020, 11:33:06 AM",Twitter Web App,0,0,0,0,en,tweet,"new multichapter galolio coming up soon!!! ft: 
- role reversal au
- archer lio because my pp hard
- boba barista galo (secret identity!!)
- 'oh shit i have a crush on my enemy' trope 

its gonna be more lighthearted compared to HB so pls look forward to it!!",,,,,,,,,,,
1306657218708869122,Komei365TKO,2020-09-17T18:12:12.000Z,"9/17/2020, 2:12:12 PM",Twitter for Android,19,2,2,1,en,tweet,"Boba Asians: looks for acceptance from wypipo, then black people while all at the same time shitting on Asians that don't look for the same acceptance. 

Definition of an uncle cuck. ☝️

Boba libs have no identity in society. They asking a ventriloquist to shove a hand up the ass",,,,,,,,,,,
1305914882928320516,nojardimderosas,2020-09-15T17:02:25.000Z,"9/15/2020, 1:02:25 PM",Twitter Web App,1,0,0,0,en,reply,"@NeatHavoc Diaspora Asian kids, find an identity that doesn't revolve around boba challenge!",,,,,,,,,,,
1305910104454295555,unpottedfern,2020-09-15T16:43:26.000Z,"9/15/2020, 12:43:26 PM",Twitter Web App,21,4,1,0,en,tweet,"the Asian American experience isn't entertainment value e.g. boba, milk tea, anime, kpop... there is so much more to our identity. it's a ladder of traditionalist ideals, links between marginalization and white idealization(s) and a balance of both ethnic and national identity.",,,,,,,,,,,
1304957490816114688,saItkath,2020-09-13T01:38:05.000Z,"9/12/2020, 9:38:05 PM",Twitter for iPhone,10,0,2,0,en,tweet,me constantly complaining about asian americans entire identity revolving around liking boba while also being an asian american whose only social activity is going out to drink boba,,,,,,,,,,,
1304175534864322561,duckduckgu,2020-09-10T21:50:52.000Z,"9/10/2020, 5:50:52 PM",Twitter Web App,0,0,0,0,en,tweet,"https://t.co/HLNJJJ6O4t
""[Boba liberalism is] viewing Asian-American identity in the exact way that SAT portrays it: merchandise to buy, content to consume, and food to eat.""",,,,,,http://lithiumagazine.com/2020/08/30/why-i-hate-subtle-asian-traits/ ,,,,,
1303324215651774464,Lorsartsite,2020-09-08T13:28:02.000Z,"9/8/2020, 9:28:02 AM",Twitter for Android,2,0,1,0,en,tweet,"No reason but thinkin how my characters gets ""rabies"" Boba would just br wrong place wrong time santized. But Mochi gets sanitized because of mistaken identity. They look just like agent 3 and they were speaking octarian (my canon divergence: is octarian is spoken more)",,,,,,,,,,,
1302800090893963264,ebonyabsolutely,2020-09-07T02:45:21.000Z,"9/6/2020, 10:45:21 PM",Twitter Web App,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/otsS0MpD0Z via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1302068771369021442,lordprettyflwrs,2020-09-05T02:19:21.000Z,"9/4/2020, 10:19:21 PM",Twitter for iPhone,7,0,0,0,en,tweet,"this man really said “boba is overhyped, but western asians lack identity” omg 🖐🏼",,,,,,,,,,,
1300391135978938369,MyDailyTea_,2020-08-31T11:13:01.000Z,"8/31/2020, 7:13:01 AM",Paper.li,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/oTXCxmTiso,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1300319410452717569,eastdongstar,2020-08-31T06:28:00.000Z,"8/31/2020, 2:28:00 AM",Twitter for iPhone,1,0,0,0,en,reply,@kd128537 Imagine basing your whole identity on drinking boba and fangirling over crazy rich Asian while thinking Koreans who want JP to apologize for war crimes are SJW snowflakes because you like anime,,,,,,,,,,,
1299964236261539840,nancyguann,2020-08-30T06:56:40.000Z,"8/30/2020, 2:56:40 AM",Twitter Web App,0,0,0,0,en,tweet,"https://t.co/nukHGK7O1p Been drinking a lot of milk tea in part to feel a sense of normalcy and came across this article, which beautifully explains the pitfalls of conflating food w/ identity (but also its necessity in constructing a community and culture)",,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1298106705780150273,yepitstiffany,2020-08-25T03:55:30.000Z,"8/24/2020, 11:55:30 PM",Twitter for iPhone,0,0,1,0,en,reply,"There’s a culture that’s helped a lot of us develop an identity as being Asian American in recent years, a lot of it is centered around food, boba, Asian parent jokes and shared childhood traumas, and you guessed it.... Kpop and Asians in entertainment",,,,,,,,,,,
1297835861866774530,rubyshooz8,2020-08-24T09:59:16.000Z,"8/24/2020, 5:59:16 AM",Twitter for iPhone,0,0,0,0,en,tweet,"""Asian People Stealing Black Culture Again!"" Black Muslim Woman Berates Asian Boba Tea Store Owner For Not Being ""Black-Owned"" (VIDEO)

DEM DIVISIVE IDENTITY POLITICS IS RESPONSIBLE FOR UNREST❗️ 
⤵️
⁦@SpeakerPelosi⁩ @SenSchumer 
⁦@WhipClyburn⁩  https://t.co/HxIOiatiVi",,,,,,https://www.thegatewaypundit.com/2020/08/asian-people-stealing-black-culture-black-muslim-woman-berates-asian-boba-tea-store-owner-not-black-owned-video/ ,,,,,
1297702887644999680,ECPickett,2020-08-24T01:10:53.000Z,"8/23/2020, 9:10:53 PM",Twitter Web App,70,5,2,0,en,reply,"@greggutfeld Good grief. I guess the non-Asian family with the Pho restaurant down the street next to the Asian Boba place is ""stealing"" the identity too. What a clown to think that only Italians can make pasta, and only Mexicans can make Mexican food. I would starve.😂",,,,,,,,,,,
1297293692177453063,dotorii_muk,2020-08-22T22:04:53.000Z,"8/22/2020, 6:04:53 PM",Twitter for Android,12,0,4,0,en,reply,"Oh yeah because after making racist jokes towards my fellow AsAms I'll totally be in the mood for this, right?
This game is going on the shelf for next time I need to showcase the decayed state of boba liberal AsAm identity. FFS https://t.co/ThfzadCMBA",,,,,,,photo,https://pbs.twimg.com/media/EgDpvONXoAAS1eS.jpg,,,
1295478944741949442,chichaaang,2020-08-17T21:53:43.000Z,"8/17/2020, 5:53:43 PM",Twitter for iPhone,1,0,0,0,en,reply,"@megvsaur this whole video is cringe as hell and p much what the asian american identity is, just a bunch of boba bitches &amp; hype beast bois dropping the n word and being MESSYYYYYYYYYY",,,,,,,,,,,
1295161192659345409,tamagobuns,2020-08-17T00:51:05.000Z,"8/16/2020, 8:51:05 PM",Twitter for iPhone,2422,236,0,25,en,tweet,lmao at all the embarrassing asians coming into sj with an identity crisis like i promise you there is more to life than raving and being a boba queen and juuls and revving your cars at tisane and jumping into twitter drama like damn how u mfs making me hate the city i grew up in,,,,,,,,,,,
1294559606002323456,SingleAsianToad,2020-08-15T09:00:36.000Z,"8/15/2020, 5:00:36 AM",Twitter for Android,1,0,1,0,en,tweet,Lol about throwing the adoptees in there like our identity means we're automatically part of the ignorant boba lib squad https://t.co/Rk2GVyTkNN,when u accidentally “invalidate” diasporas 😭 what am i blaming u for ? not knowing things ? please enlighten me lol https://t.co/S4XMDbcgI5,,,,,https://twitter.com/yachaejook_/status/1294342820032020487 ,,,,,
1294052361577492480,dksehdrlaTl,2020-08-13T23:24:59.000Z,"8/13/2020, 7:24:59 PM",Twitter Web App,14,0,1,0,en,tweet,"boba has become one of the most prominent symbols of identity for east and southeast asians in the western diaspora, and consuming &amp; liking it a mode of identity expression unique to western diaspora culture

its good but tastes better bc it makes you feel asian lol",,,,,,,,,,,
1293753586162294787,rey_jenthel,2020-08-13T03:37:46.000Z,"8/12/2020, 11:37:46 PM",Twitter for iPhone,1,0,0,0,en,tweet,"Self Love Day 6:
Very stressful day but my Jollibee friends made me happy tho. My friend Michael got me boba! Well I got some of my room done and I had a great session with bible study and MFC.. the topic today was Justice and finding your identity. https://t.co/0uG42tvVQi",,,,,,,photo,https://pbs.twimg.com/media/EfRWBCXXsAANsjF.jpg,,,
1293533136442265601,DefenseDigital,2020-08-12T13:01:47.000Z,"8/12/2020, 9:01:47 AM",Hootsuite Inc.,2,0,0,0,en,tweet,"""By making it possible to quickly &amp; accurately verify the identity of partner forces, we are preventing our soldiers &amp; partners from harm.” Read more about one of our latest tech tools, BOBA → https://t.co/bYfKRAgTG7  #biometrics #USArmy",,,,,,https://www.fedscoop.com/dds-biometric-battlefield-app/?utm_campaign=FedScoop%20-%20Editorial&utm_content=135481761&utm_medium=social&utm_source=twitter&hss_channel=tw-1477949676 ,,,,,
1293363948583030785,itsamia,2020-08-12T01:49:29.000Z,"8/11/2020, 9:49:29 PM",Twitter Web App,7,0,2,0,en,reply,i'm Old and i don't understand boba culture. i'm taiwanese and bubble tea was invented in taiwan but bubble tea is not my identity? and i guess that's boba culture,,,,,,,,,,,
1289750819122814976,mariah_jordan,2020-08-02T02:32:12.000Z,"8/1/2020, 10:32:12 PM",Twitter Web App,0,0,1,0,en,tweet,"My eyes started to well up with tears at the discover of decent boba around here, please be gracious with me at my culturally confused palate and also identity #mightdrive40milestogetlumpiatomorrow",,,,,,,,,,,
1288482506161913859,soosahn,2020-07-29T14:32:22.000Z,"7/29/2020, 10:32:22 AM",Twitter for iPhone,2,0,1,0,en,tweet,"Okay, I'll admit that boba asian might be a cultural identity, but it's not my cultural identity. I'm Korean, we drink alcohol because we're not losers.",,,,,,,,,,,
