tweet_id,screen_name,utc_date,ny_time,source,favorites,retweets,replies,quotes,lang,tweet_type,text,quote,country_code,place,latitude,longitude,urls,media_type,media1,media2,media3,media4
1046114306151120896,PandaBubbleTea,2018-09-29T19:07:41.000Z,"9/29/2018, 3:07:41 PM",Instagram,0,0,0,0,en,tweet,"What up UES! We now have a 2nd location with the same food and drink menu.

#ues #huntercollege #newlocation #nyc #uppereastside #bubbletea #panini #italiansub #crepe #pandabubbleteausa @� https://t.co/1jJdZGIz0o",,US,"Manhattan, NY",40.76579,-73.96577,https://www.instagram.com/p/BoUjjltBxMv/?utm_source=ig_twitter_share&igshid=4ukx9kky0rze ,,,,,
1044779065469816839,blossomicecream,2018-09-26T02:41:54.000Z,"9/25/2018, 10:41:54 PM",Instagram,0,0,0,0,en,tweet,"This #bubbletea will bright up your day??
#lightbulbdrink 
?? brooklynbased 
.
.
#nyc #blossomicecream #thepokebrooklyn #blossomicecreamthepoke #rolledicecream #thaiicecream  #brooklyn� https://t.co/7GgGnmTJRP",,US,"Brooklyn, NY",40.69357,-73.99215,https://www.instagram.com/p/BoLEXPbB84W/?utm_source=ig_twitter_share&igshid=177t80ffbxhy7 ,,,,,
1043580636534059008,Cathy_Vee,2018-09-22T19:19:47.000Z,"9/22/2018, 3:19:47 PM",Instagram,1,0,0,0,en,tweet,Making up for lost time. #bubbletea @kfteausa #boba #runningonboba #motherrunner #unicorn #berlin42 #berlinmarathon #runner #marathoner #NYC #iheartnyc #runeatrepeat https://t.co/p8s6V0c3ZA,,,,,,https://www.instagram.com/accounts/login/ ,,,,,
1040973236744400896,NycWang,2018-09-15T14:38:54.000Z,"9/15/2018, 10:38:54 AM",Instagram,0,0,0,0,en,tweet,"Our menu just released!! Please check what�s your favorite drinks and get ready for our soft opening on 9/22!! .
.
.
.
.
#teazzi #teazziteashop #?? #???? #bubbletea #unionsquare #nyc� https://t.co/2uNfn9em6C",,,,,,https://www.instagram.com/p/BnuY-pVlMMb/?utm_source=ig_twitter_share&igshid=1dinirhr1mapx ,,,,,
1040743013876736001,NycWang,2018-09-14T23:24:05.000Z,"9/14/2018, 7:24:05 PM",Instagram,0,0,0,0,en,tweet,"Our menu just released!! Please check what�s your favorite drinks and get ready for our soft opening on 9/22!!

.
.
.
.
.
#teazzi #teazziteashop #?? #???? #bubbletea #unionsquare #nyc� https://t.co/wZQ7AaJyvE",,,,,,https://www.instagram.com/p/BnuY-pVlMMb/?utm_source=ig_twitter_share&igshid=i21crwrekjsw ,,,,,
1038952236439797760,Tomochiichan,2018-09-10T00:48:10.000Z,"9/9/2018, 8:48:10 PM",Instagram,0,0,0,0,en,tweet,"I look like I belong to a K-Pop music video lol #room4tea .
??: rawrchul .
.
.
.
.
.
.
.
.
.
.
.
.
.
#newyork #afterlight #vsco #vscocam #brooklyn #newyorkcity #nyc #pink #bubbletea� https://t.co/eOZJqKYrV1",,,,,,https://www.instagram.com/p/BnhYtoHn72U/?utm_source=ig_twitter_share&igshid=1shwzudtmcqqz ,,,,,
1034915414185332752,teanewjersey,2018-08-29T21:27:17.000Z,"8/29/2018, 5:27:17 PM",Instagram,0,0,0,0,en,tweet,Two for Thursday ???#buyonegetone students special ONLY! Must check in our Facebook page or yelp page. #checkin #facebook #yelp #jerseycity #hoboken #nyc #brooklyn #bubbletea� https://t.co/Ist6cpv2Yu,,US,"Jersey City, NJ",40.7232,-74.0489,https://www.instagram.com/p/BnE-r9pBU2O/?utm_source=ig_twitter_share&igshid=qsswb8bia985 ,,,,,
1034863830352973825,UniqueSoniaM,2018-08-29T18:02:18.000Z,"8/29/2018, 2:02:18 PM",Instagram,0,0,0,0,en,tweet,"Bubble tea time?? yum~?? cteanyc
.
.
.
.
.
.
.
#bubbletea #watermelon #creamy #yummy #??? #teatime #nyc #newyork #?? #??? #?????? #?? #happygirl #smile #dessert #delicious #selfie #pretty� https://t.co/sf4yl0aIcH",,,,,,https://www.instagram.com/p/BnEnb59Ab4F/?utm_source=ig_twitter_share&igshid=17heg5dyw3g4g ,,,,,
1034168057126694914,Mjacktv,2018-08-27T19:57:33.000Z,"8/27/2018, 3:57:33 PM",Instagram,0,0,0,0,en,tweet,"Monday�s here &amp;&amp; I�m back in the lab! ?? ???????
#linkinbio 
.
.
#motivationmonday 
.
.
.
#monday #mondaymood #backinthelab #reporter #labb #bubbletea #nyc #soho #manhattan #standup #newyork� https://t.co/eOAVc9Ufe4",,,,,,https://www.instagram.com/p/Bm_qV3cgWxQ/?utm_source=ig_twitter_share&igshid=qjcrascptz41 ,,,,,
1033130950526423040,PandaBubbleTea,2018-08-24T23:16:27.000Z,"8/24/2018, 7:16:27 PM",Instagram,0,0,0,0,en,tweet,"?? Green Tea with ?? Boba. ????

Thanks mrs___6 for stopping by our store!

#greenapple #kiwiboba #poppingboba #customerappreciation #bubbletea #greentea #tgif #newyork #redwall #nyc #drinks� https://t.co/jZfM625Y0V",,US,"Manhattan, NY",40.76827297,-73.98206234,https://www.instagram.com/accounts/login/ ,,,,,
1033082197098393600,Gjp_Games,2018-08-24T20:02:44.000Z,"8/24/2018, 4:02:44 PM",Instagram,0,0,0,0,en,tweet,"No better way to cool off on a hot NYC summer day than a coconut milk tea with lychee boba 
#bubbletea #coconut #lychee #nyc #summer #coolingoff https://t.co/LmJxoaPe3m",,,,,,https://www.instagram.com/p/Bm39PO_lAnN/?utm_source=ig_twitter_share&igshid=hrqtp277t19f ,,,,,
1032014420157902848,muzbymm,2018-08-21T21:19:46.000Z,"8/21/2018, 5:19:46 PM",Facebook,1,0,2,0,en,tweet,"My new favorite backpack.
????????????????????
#muzgirl #muzsakura #backpack #handbag #bubbletea #boba #love #drawing #hair #anime #manga #sakura #queens #nyc #hiphop #peace #veryasian #chibi #mobbdeep",,,,,,,,,,,
1028680060801351680,RobinEKlein,2018-08-12T16:30:13.000Z,"8/12/2018, 12:30:13 PM",Twitter for iPhone,0,0,0,0,en,tweet,Who has bubble tea and then can never finish it? Got myself some and it�s too much to stomach. #BubbleTea #Boba #NYC,,,,,,,,,,,
1027309615074168832,Cathy_Vee,2018-08-08T21:44:33.000Z,"8/8/2018, 5:44:33 PM",Instagram,0,0,0,0,en,tweet,On Monday I was missing #hongkong so I did this. #runningonboba #motherrunner #unicorn #marathoner #runner #runeatrepeat #doyersstreet #artist #streetart #NYC #iheartnyc #vivi #bubbletea� https://t.co/ftcoVYPB8A,,,,,,https://www.instagram.com/accounts/login/ ,,,,,
1026634424606240769,prsloo,2018-08-07T01:01:35.000Z,"8/6/2018, 9:01:35 PM",Twitter for iPhone,1,0,0,0,en,tweet,Thinking back to yesterday�s refreshing beverages in hot hot hot weather. Slush and cold tea ?? love my @ViviBubbleTeaNY #foodie #bubbletea #treat #snacks #pregnancy #NYC https://t.co/JENqjxwWEE,,,,,,,photo,https://pbs.twimg.com/media/Dj9WkNWW4AgFLuX.jpg,,,
1026586227909304320,tarleyj,2018-08-06T21:50:04.000Z,"8/6/2018, 5:50:04 PM",Hootsuite Inc.,0,0,0,0,en,tweet,Can't wait for the #BubbleLab to open on Aug 17 so I can play with an oversized #BubbleTea and try new flavors! Check it out here: https://t.co/iozlSRjILC #NYC,,,,,,https://www.bubbletea.nyc/ ,,,,,
1024391469635985411,platinumblonde,2018-07-31T20:28:53.000Z,"7/31/2018, 4:28:53 PM",Instagram,1,0,0,0,it,tweet,Bubble tea time  #bubbletea #hightea #teatime #food #nyc #milktea #passionfruitbubbletea #taromilktea #bobatea #boba #pandabubbletea @ Panda Bubble Tea https://t.co/mMoj6OvCAt,,US,"Manhattan, NY",40.76827297,-73.98206234,https://www.instagram.com/p/Bl6NJ1UHFEO/?utm_source=ig_twitter_share&igshid=16ghv0z1ginj3 ,,,,,
1023987318213029889,BubbleTeaSupply,2018-07-30T17:42:56.000Z,"7/30/2018, 1:42:56 PM",IFTTT,0,0,0,0,und,tweet,??#Repost @sylveats #boba #milktea #nyc #bubbletea https://t.co/Cg5Wcfbd4e https://t.co/xvKtQEAvDt,,,,,,https://ift.tt/2vgi7HH ,photo,https://pbs.twimg.com/media/DjXvChMWwAIkD65.jpg,,,
1021428280241471488,PandaBubbleTea,2018-07-23T16:14:13.000Z,"7/23/2018, 12:14:13 PM",Instagram,1,0,0,0,en,tweet,"A passionfruit bubble tea to brighten your day. 

#passionfruit #bubbletea #brightcolors #rainydays #storm #newyork #mondaymotivation #mondayvibes #nyc #pandabubbleteausa @ Panda Bubble Tea https://t.co/DZjtVAIoep",,US,"Manhattan, NY",40.76827297,-73.98206234,https://www.instagram.com/accounts/login/ ,,,,,
1019714090502180864,mxmbkid,2018-07-18T22:42:39.000Z,"7/18/2018, 6:42:39 PM",Instagram,1,0,0,0,en,tweet,"rose pedal milk tea with honey boba and green tea shaved ice with strawberries, condensed milk, and whipped cream 

#gracestreet #dessert #shavedice #bubbletea #boba #koreatown #nyc https://t.co/UxYS8iyO9x",,,,,,https://www.instagram.com/p/BlY4DtpF810/?utm_source=ig_twitter_share&igshid=1d5ckf6vpyp5p ,,,,,
1016480186974572549,youngjedifresh,2018-07-10T00:32:16.000Z,"7/9/2018, 8:32:16 PM",Instagram,0,0,1,0,en,tweet,"New Balances and oh yea bubble tea. 

#newbalance #bubbletea #nyc #home @ Bar Pa Tea https://t.co/vnBQ2xHFBS",,,,,,https://www.instagram.com/p/BlB_bWdghXd/?utm_source=ig_twitter_share&igshid=1ih9vif29ofqr ,,,,,
1015969785413357568,nick_hero_,2018-07-08T14:44:07.000Z,"7/8/2018, 10:44:07 AM",Instagram,1,0,0,0,en,tweet,Great weekend with genghisconnie #nyc #barcade #bubbletea #fredperry @ Barcade https://t.co/gD4sadxhIq,,,,,,https://www.instagram.com/p/Bk-XancBDEZ/?utm_source=ig_twitter_share&igshid=1470fd7a0jirp ,,,,,
1013529175951626241,SChenHayes,2018-07-01T21:06:00.000Z,"7/1/2018, 5:06:00 PM",Twitter Web Client,2,0,0,0,en,reply,"@newbloommag I am a fan of @newbloommag but had no idea I'd read #NYC public policy push to go straw-free due to pollution.  As a @CUNY @PSC_CUNY @LehmanCollege faculty member I will get the word out and begin with myself every time I have #BubbleTea, I will ask (and await biodegradables!).",,,,,,,,,,,
1012835891000291328,travelingmkter,2018-06-29T23:11:08.000Z,"6/29/2018, 7:11:08 PM",Twitter for iPhone,2,0,0,0,en,tweet,Apparently my go to coconut green bubble tea place near work is now serving ube flavored drink. You know where I�ll be on Monday. ?? #NYC #NewYork #ube #BubbleTea #foodie https://t.co/iQn0Zg4G2d,,US,Boba Guys NYC LES Pop Up,40.720739,-73.984274,,photo,https://pbs.twimg.com/media/Dg5Q3JXW0AUON9Q.jpg,,,
1010976160233283586,EstherM_Andujar,2018-06-24T20:01:14.000Z,"6/24/2018, 4:01:14 PM",Instagram,0,0,0,0,en,tweet,Passion fruit bubble tea #nyc #shortvacation #bubbletea #passionfruit https://t.co/29vwVkhfRZ,,,,,,https://www.instagram.com/p/Bka4lY8HdCqyqNcuwQadPUYNpmQZHx9cQqHVj40/?utm_source=ig_twitter_share&igshid=bei0jzqt7neo ,,,,,
1007687556044148737,clovercommerce,2018-06-15T18:13:29.000Z,"6/15/2018, 2:13:29 PM",Salesforce - Social Studio,8,3,0,2,en,tweet,"Hey #NYC - cool off this weekend with a visit to our friends at @BarPaTea.

From refreshing drinks to soft serve stay cool all weekend and if you pay with #ApplePay on Clover, get 15% off your purchase. Find them in #NoLita! #loseyourwallet #barpatea #bubbletea #clovercommunity https://t.co/X44iKRAxiK",,,,,,,photo photo photo,https://pbs.twimg.com/media/DfwGd3uX0AAVmr8.jpg,https://pbs.twimg.com/media/DfwGeZsXcAErtwf.jpg,https://pbs.twimg.com/media/DfwGe-8W4AActYi.jpg,
1006493092063694848,BarPaTea,2018-06-12T11:07:07.000Z,"6/12/2018, 7:07:07 AM",Twitter for iPhone,0,0,0,0,en,tweet,"Come sip and shop with us this Thursday (6/14) 6p-8p at J.Crew Summer Happy Hour in SoHo NYC. We will be serving complimentary bubble teas. Bring your family and friends! 

@jcrewmens #FashionMeetsBubbleTea #JCrew #FashionEvent #BarPaTea #Boba  #BubbleTea #NYC #SummerParty https://t.co/Zz7RYh307z",,,,,,,photo,https://pbs.twimg.com/media/DffIIH2UEAMUvrK.jpg,,,
995508820393844736,mogeteeusa,2018-05-13T03:39:33.000Z,"5/12/2018, 11:39:33 PM",Buffer,1,0,0,0,en,tweet,"Mother�s Day is here and a wise person once said, if you love your mama buy her some boba tea ???? 
.
.
.
#mothersday #wisdom #mom #ilovemom #mother #love #treatyoursef #delicious #bobatea #boba #bubbletea #tea #teas #chinatown #queens #nyc #moms #newyork #newyorkcity #lovemom https://t.co/l0dmUdFTPk",,,,,,,photo,https://pbs.twimg.com/media/DdDB_vQW4AA2DOP.jpg,,,
995454861327192064,mogeteeusa,2018-05-13T00:05:08.000Z,"5/12/2018, 8:05:08 PM",Buffer,1,0,0,0,en,tweet,"Squad up ?? @peggyeats 
.
.
.
#weekend #saturdaynight #mothersday #mom #squad #flushing #nyc #chinatown #queens #friends #bubbletea #boba #tea #teas #bobatea #foodbaby #foodblog #foodblogger #foodnyc #treatyourself #delicious #foodie #foodies #yummy #chinesefood #summernyc #drink https://t.co/nCn7KkDIFk",,,,,,,photo,https://pbs.twimg.com/media/DdCQ64cXcAExjS8.jpg,,,
995098511728349184,mogeteeusa,2018-05-12T00:29:07.000Z,"5/11/2018, 8:29:07 PM",Buffer,0,0,0,0,en,tweet,"Summer Friday Nights = Super Fruit Tea. 
.
.
.
#fridaynight #tea #drink #flushing #nyc #newyork #queens #chinatown #bobatea #greentea #teas #cheesetea #bubbletea #boba #delicious #foodbaby #foodblog #yummy https://t.co/K7tl3W7QkU",,,,,,,photo,https://pbs.twimg.com/media/Dc9M0plXkAAkWMf.jpg,,,
994631183639220225,mogeteeusa,2018-05-10T17:32:08.000Z,"5/10/2018, 1:32:08 PM",Buffer,0,0,0,0,en,tweet,"The fab 5. From left to right, Fresh Grapefruit, Fresh Berry, Fresh Lemon, Fresh Avocado, and Fresh Orange Teas. Which one is your favorite?
.
.
.
#teas #bobatea #bubbletea #tea #popular #nyc #newyork #newyorkcity #chinatown #queens #flushing #treatyourself #yummy #foodbaby #food https://t.co/2hxgzsVVCT",,,,,,,photo,https://pbs.twimg.com/media/Dc2jyi4XUAA0okx.jpg,,,
994535702296702976,BarPaTea,2018-05-10T11:12:43.000Z,"5/10/2018, 7:12:43 AM",Twitter for iPhone,1,0,0,0,en,tweet,"Happy Mother�s Day! We are honoring strong moms and women with our latest Iron Goddess tea soft serve topped with delicious house made color bubbles and a rose meringue by Sugar N Pedals NY 
#LimitedQuantityOnly 

#IronGoddess #TieGuanYin #Softserve #BubbleTea #Barpatea #NYC https://t.co/kJEOnnfSto",,,,,,,video,https://video.twimg.com/ext_tw_video/994535666208796672/pu/vid/720x720/LRSwHPQeWqek-KdK.mp4?tag=3,,,
994305637256282112,mogeteeusa,2018-05-09T19:58:31.000Z,"5/9/2018, 3:58:31 PM",Buffer,1,2,0,0,en,tweet,"Best way to beat the heat this summer? Try our fresh orange tea that our customers have been raving about ????
.
.
.
#fresh #orange #tea #boba #drinks #bubbletea #yummy #foodbaby #foodblog #foodblogger #treats #foodies #foodie #treatyoself #flushing #nyc #nycfood #chinatown https://t.co/lomJ0xhEv4",,,,,,,photo,https://pbs.twimg.com/media/Dcx7tSEXUAAJQ3J.jpg,,,
993511827228233729,mogeteeusa,2018-05-07T15:24:12.000Z,"5/7/2018, 11:24:12 AM",Buffer,0,0,0,0,en,tweet,"Ice ice baby. Check our website for a full menu of all our delicious teas ??
.
.
.
#foodie #nyc #flushing #queens #newyork #chinatown #brandnew #grandopening #bobatea #tea #teas #bubbletea #mogetee #foodbaby #foodies #foodblog #foodblogger #HiddenGems #treatyourself #summer https://t.co/Efb7RG3Txb",,,,,,,photo,https://pbs.twimg.com/media/DcmpvYqW4AI5461.jpg,,,
993112807989276672,pickyfork,2018-05-06T12:58:39.000Z,"5/6/2018, 8:58:39 AM",IFTTT,0,0,0,0,en,tweet,"RT @mogeteeusa: Fresh berry tea + you = match made in heaven. 
.
.
.
#freshberry #foodie #food #foodblogger #foodblog #foodies #yummy #treat #drinks #tea #boba #cheesetea #bobatea #bubbletea #nyc #newyork #newyorkcity #flushing #chinatown #drink #insider� https://t.co/ld7xn9DKmQ",,,,,,,photo,https://pbs.twimg.com/media/Dcg9FnoXcAEpPWB.jpg,,,
993110887023218688,mogeteeusa,2018-05-06T12:51:01.000Z,"5/6/2018, 8:51:01 AM",Buffer,0,0,0,0,en,tweet,"Fresh berry tea + you = match made in heaven. 
.
.
.
#freshberry #foodie #food #foodblogger #foodblog #foodies #yummy #treat #drinks #tea #boba #cheesetea #bobatea #bubbletea #nyc #newyork #newyorkcity #flushing #chinatown #drink #insider #foodbaby #delicious #berrytea #queens https://t.co/i5mKxOEkV7",,,,,,,photo,https://pbs.twimg.com/media/Dcg9FnoXcAEpPWB.jpg,,,
992793682700132352,mogeteeusa,2018-05-05T15:50:33.000Z,"5/5/2018, 11:50:33 AM",Buffer,0,0,1,0,en,tweet,"How our green tea cheese tea gets made ??
.
.
.
#greentea #cheesetea #teas #tea #boba #bobatea #bubbletea #flushing #nyc #queens #newyork #newyorkcity #foodie #foodnyc #drink #drinknyc #treats #foodbaby #chinese #chinatown #chinatownnyc #mogetee #delicious #foodblogger #foodblog https://t.co/fe6OAeunQy",,,,,,,video,https://video.twimg.com/ext_tw_video/992793648331927553/pu/pl/5ZPhaQhkCBk9g2iU.m3u8?tag=3,,,
992423235542306818,mogeteeusa,2018-05-04T15:18:32.000Z,"5/4/2018, 11:18:32 AM",Buffer,0,0,0,0,en,tweet,"It�s Friday. What�s in your cup? 
.
.
.
#teas #FridayFeeling #tea #bubbletea #boba #foodbaby #foodie #foodies #food #yummy #yum #delicious #drinks #sip #cheese #summer #SummerIsHere #foodbae #flushing #nyc #queens #newyork #newyorkcity #trendy #hot #bobatea #chinesetea #treat https://t.co/K5IY26U10A",,,,,,,photo,https://pbs.twimg.com/media/DcXLrEpXkAAC9v6.jpg,,,
991661335493660673,mogeteeusa,2018-05-02T12:51:01.000Z,"5/2/2018, 8:51:01 AM",Buffer,0,0,0,0,en,tweet,"Yup that�s right, our fresh fruit teas are calling out to you. 
.
.
.
#fruity #foodie #food #delicious #treatyoself #yum #refreshing #snack #tea #bubbletea #flushing #chinatown #queens #nyc #newyork #fruits #amazing #foodbaby #drink #thirsty #teas #yummy #treat https://t.co/6cJ4xNMEvJ",,,,,,,photo,https://pbs.twimg.com/media/DcMWunfWAAAAcxI.jpg,,,
991435348709445632,mogeteeusa,2018-05-01T21:53:01.000Z,"5/1/2018, 5:53:01 PM",Buffer,0,0,0,0,en,tweet,"It may be April but it definitely feels like summer!!! Which drink looks more refreshing ? ?? Credits go to @feedourbellies
.
.
.
#food #summer #hot #treatyourself #flushing #nyc #delicious #orange #bubbletea #tea #teas #yummy #yum #strawberry #refreshing #drink #cold #ice #sohot https://t.co/AzSBR8Vaum",,,,,,,photo,https://pbs.twimg.com/media/DcJJMcIV0AEX_GI.jpg,,,
990280823600566272,TheAisShort,2018-04-28T17:25:21.000Z,"4/28/2018, 1:25:21 PM",Twitter Web App,9,1,0,0,en,tweet,First ever #bubbletea. Fun and tasty! ?? #nyc #chinatown https://t.co/pu1rKHNeKJ,,,,,,,photo,https://pbs.twimg.com/media/Db4vJUwVMAA4E-s.jpg,,,
988531759045337093,debpuchalla,2018-04-23T21:35:12.000Z,"4/23/2018, 5:35:12 PM",Instagram,1,0,0,0,en,tweet,Coffee bubble tea. Not an oxymoron. Caffeine plus pasta ??????#chelseamarket #nyc #bubbletea� https://t.co/BlsYxm6wSB,,US,"Manhattan, NY",40.74247,-74.00658,https://www.instagram.com/accounts/login/ ,,,,,
987885609095172098,Chica_InTheCity,2018-04-22T02:47:37.000Z,"4/21/2018, 10:47:37 PM",Facebook,0,0,0,0,en,tweet,After shopping all day for a prom me and Mimi ended our night at @vivibubbleteales If your ever in #NYC make sure to check it out and try the bubble tea floats. The unicorn one was amazing. #vivibubbletea #ny #bubbletea #boba,,,,,,,,,,,
987807679497359360,JoshuaPazos,2018-04-21T21:37:58.000Z,"4/21/2018, 5:37:58 PM",Twitter for iPhone,0,0,0,0,es,tweet,"Adoro el Bubble Tea ??
#tea #bubbletea #bobatea #bubble #sweet #drink #awesome #nyc #usa #great #tasty #Foodie https://t.co/PmQ2GVrdZ9",,,,,,,photo,https://pbs.twimg.com/media/DbVl2T6WsAU06fA.jpg,,,
986727814798831616,VakkerCio,2018-04-18T22:06:58.000Z,"4/18/2018, 6:06:58 PM",Instagram,0,0,0,0,en,tweet,"A little bubble tea break. #nyc #bubbletea #vakkercio #breaktime @ Manhattan, New York https://t.co/dfqzogIIUh",,US,"Manhattan, NY",40.7779,-73.9675,https://www.instagram.com/p/Bhult3ilvnJ/ ,,,,,
980832576104554496,cjd_mika,2018-04-02T15:41:23.000Z,"4/2/2018, 11:41:23 AM",IFTTT,333,20,8,1,ja,tweet,"?Matcha Bobaaaaa????
#bobaguys ??????????????
???????????
.
.
#bobatime #nyc #soho #matcha #japanese #bubbletea #xoxo #???? https://t.co/npgndr1Kgd https://t.co/SgozAe1XsZ",,,,,,https://ift.tt/2GrmGHz ,photo,https://pbs.twimg.com/media/DZyeB5fXcAAiEfD.jpg,,,
979448249818976257,BubbleTeaSupply,2018-03-29T20:00:34.000Z,"3/29/2018, 4:00:34 PM",IFTTT,1,0,0,0,en,tweet,"??#Repost @aunteashop Ending a cold night the right way ??
?
?
?
#bubbletea #tea #cupoftea #dessert #desserts #food #foodporn #yummy #yum #bunny #winter #holiday #foodiegram #kawaii #cute #foodie #sweet #milktea #pretty #nyc #nyceats #newyork #newy� https://t.co/HpCYf2RpWS https://t.co/1mmtFSfcEH",,,,,,http://bit.ly/2Glf6tL ,photo,https://pbs.twimg.com/media/DZey_a7W0AEEuCT.jpg,,,
978703441815068675,myeggloo,2018-03-27T18:40:58.000Z,"3/27/2018, 2:40:58 PM",Twitter for iPhone,0,0,0,0,en,tweet,"Who's said #vegan desserts are boring? ??
#eastvillage #nyc #dessert #icecream #bubbletea #eggwaffles #eggloo #newyorkcity #sweets #manhattan https://t.co/vEgey40rpW",,US,Eggloo,40.727465,-73.982519,,photo,https://pbs.twimg.com/media/DZUNlquWAAEmJr-.jpg,,,
978040976039170049,momenteausa,2018-03-25T22:48:34.000Z,"3/25/2018, 6:48:34 PM",Instagram,0,0,0,0,en,tweet,Tropical Forest ??????????     #nyc #thefeedfeed #kiwi #sparkling #bubbletea #bluetea #drinks #summer� https://t.co/iuHn8KS13H,,,,,,https://www.instagram.com/p/Bgw3Wf3gKeQ/ ,,,,,
976887513552859136,momenteausa,2018-03-22T18:25:07.000Z,"3/22/2018, 2:25:07 PM",Instagram,0,0,0,0,es,tweet,Miami Lemonade ????????????#nyc #lemon #lemonade #bluetea #purple #sparkling #bubbletea #bubble #color� https://t.co/Ke7zAo1rTp,,,,,,https://www.instagram.com/accounts/login/ ,,,,,
976202739788128256,momenteausa,2018-03-20T21:04:04.000Z,"3/20/2018, 5:04:04 PM",Instagram,0,0,0,0,en,tweet,Classic Bubble Tea ???????????? #nyc #boba #milk #tea #blacktea #bubbletea #bubbles #momentea� https://t.co/ImrcVOWcRk,,,,,,https://www.instagram.com/accounts/login/ ,,,,,
975383847390113792,momenteausa,2018-03-18T14:50:05.000Z,"3/18/2018, 10:50:05 AM",Instagram,0,0,0,0,nl,tweet,Super Fruit Green Tea ?? #nyc #super #greentea #tea #bubbletea #chelsea #manhattan #orange #lime� https://t.co/aLrcOE6Rcf,,,,,,https://www.instagram.com/p/Bgd_EusHsBE/ ,,,,,
974118287331287040,BubbleTeaSupply,2018-03-15T03:01:12.000Z,"3/14/2018, 11:01:12 PM",IFTTT,1,0,0,0,en,tweet,"??#Repost @itasanational �Uh huh you know what it is�
PC: @bobaguys �
�
�
�
�
#boba #bubbletea #taiwan #taiwanesefood #nyc #drinks #milktea #tea #yummy https://t.co/wzgm7j5U8T https://t.co/XxI2A96GMK",,,,,,http://ift.tt/2peVXmc ,photo,https://pbs.twimg.com/media/DYTDa0iX0AANk66.jpg,,,
973672793991770112,momenteausa,2018-03-13T21:30:58.000Z,"3/13/2018, 5:30:58 PM",Instagram,0,0,0,0,en,tweet,Order instructions of bubble tea and selfie drinks. ????#selfie  #nyc #manhattan #bubbletea #tea� https://t.co/Lg9hYSkdAv,,,,,,https://www.instagram.com/p/BgR0-gUnv7P/ ,,,,,
973355373628358656,momenteausa,2018-03-13T00:29:39.000Z,"3/12/2018, 8:29:39 PM",Instagram,0,0,0,0,en,tweet,Rose Milk Tea with white bobas ????????????#nyc #rose #roses #milktea #bubbletea #boba #pink #tea� https://t.co/7NTk2pcc9F,,,,,,https://www.instagram.com/p/BgPkof3H471/ ,,,,,
973345597347385344,PatrickTShaw,2018-03-12T23:50:48.000Z,"3/12/2018, 7:50:48 PM",Instagram,1,0,0,0,en,tweet,"[71/365] #bubbletea, one of my favorite parts of #NYC, and pdatmt with his heart of gold and� https://t.co/rv5UVTIcvR",,US,"Manhattan, NY",40.73083333,-73.9975,https://www.instagram.com/p/BgPgLrtHNkE/ ,,,,,
972673565270081537,momenteausa,2018-03-11T03:20:24.000Z,"3/10/2018, 10:20:24 PM",Instagram,0,0,0,0,lt,tweet,Galaxy Series #nyc #galaxy #bubbletea #milk #honey #kiwi #lemon #sparkling #grapefruit� https://t.co/d4NLAeS3sX,,,,,,https://www.instagram.com/p/BgKugqXHJE-/ ,,,,,
972200466418425856,BubbleTeaSupply,2018-03-09T20:00:28.000Z,"3/9/2018, 3:00:28 PM",IFTTT,0,0,0,0,en,tweet,"??#Repost @jnc_eats smootie #bobas reminding us of hot summer days
-
-
#bubbletea #milktea #bobalife #asian #taiwan #asianfood #food #foodie #foodbeast #nyc https://t.co/gIwLn9kp3l https://t.co/FwTIL9ZXnY",,,,,,http://ift.tt/2Hhgyh1 ,photo,https://pbs.twimg.com/media/DX3zK_yX4AECton.jpg,,,
971811950052237312,momenteausa,2018-03-08T18:16:38.000Z,"3/8/2018, 1:16:38 PM",Instagram,0,0,0,0,en,tweet,PEACH GREEN TEA???????? #peach #nyc #greentea #momentea #bubbletea #juice #fresh #nyctea #nycfood� https://t.co/s6yrDSMK1Y,,,,,,https://www.instagram.com/p/BgEmw90Hjax/ ,,,,,
965619747399356416,IEatCafe,2018-02-19T16:11:02.000Z,"2/19/2018, 11:11:02 AM",Instagram,0,0,0,0,en,tweet,Sweet Tooth Heaven! #bubbletea #donuts #icecream #dessertporn #food #nyc #bronx #nyceats #foodie� https://t.co/FHJpj6qtb8,,,,,,https://www.instagram.com/p/BfYm4EagM_v/ ,,,,,
965061550364155904,NYCfoodwitch,2018-02-18T03:12:58.000Z,"2/17/2018, 10:12:58 PM",Twitter for iPhone,3,1,0,0,en,tweet,�Coconut Green Tea with Oat Milk� from @BobaGuys &amp; @BobaGuysNYC ! #yummy #love #bobaguys #bobaguysnyc #bubbletea #bubbleteatime #bubbleteas #coconutgreentea #milktea #nycfoodwitch #chinatown #chinatownnyc #canalstreet #canalstreetmarket #nyc #newyorkcity #nycdrinks #drinks https://t.co/8C3PSIbRGw,,US,Boba Guys,40.71883,-74.001014,,video,https://video.twimg.com/ext_tw_video/965061536996761605/pu/vid/240x240/D6mvGX0N11yMsxql.mp4,,,
